Index,Number_Classes,Number_Students,Average_Students,Question_Per_Student,PeerEval_Per_Student,RollC_Per_Student,Feedback_Per_Student,Total_Interaction
4506,18,834,46.33333333,0.103117506,1.95323741,2.360911271,0.016786571,12495
4507,5,109,21.8,0.504587156,4.293577982,0.348623853,0,1352
4508,40,3618,90.45,0.04671089,0,4.400773908,0.00331675,24615
4509,21,1166,55.52380952,0.09348199,0,3.604631218,0.024871355,19067
4510,11,720,65.45454545,0.0375,0,5.218055556,0.006944444,4037
4511,8,322,40.25,0.366459627,0,6.947204969,0.080745342,5030
4512,8,466,58.25,0.214592275,0,3.557939914,0.040772532,4970
4513,13,383,29.46153846,1.138381201,0,2.691906005,0.148825065,12303
4514,12,402,33.5,0.310945274,0,0.835820896,0.012437811,5019
4515,14,652,46.57142857,0.041411043,0,0.414110429,0,6431
4516,5,263,52.6,0.254752852,0,0.954372624,0,4190
4517,1,115,115,0.008695652,0,1.608695652,0,219
4518,1,119,119,0,0,1.462184874,0,174
4519,40,1558,38.95,0.001925546,0,0.097560976,0,174
4520,2,132,66,0.045454545,0,0.765151515,0.015151515,289
4521,3,195,65,0,0,1.343589744,0.005128205,263
4522,25,791,31.64,0.16182048,58.6068268,1.773704172,0.002528445,51512
4523,15,769,51.26666667,0.176853056,0,2.587776333,0.007802341,4859
4524,1,121,121,0.033057851,0,7.983471074,0,1060
4525,29,940,32.4137931,0.122340426,8.392553191,0,0.00212766,10392
4526,16,489,30.5625,0.00204499,1.893660532,0.764826176,0,1300
4527,36,1132,31.44444444,0.053003534,0.014134276,0.120141343,0,960
4528,25,704,28.16,0.205965909,0,6.227272727,0.012784091,7279
4529,8,328,41,0,0,2.768292683,0,908
4530,30,1156,38.53333333,0.007785467,0,0.219723183,0,504
4531,1,40,40,0.225,31.675,12.6,0,1939
4532,3,90,30,0.077777778,0,5.866666667,0,655
4533,41,562,13.70731707,0,0,0.361209964,0.003558719,205
4534,34,450,13.23529412,0.366666667,0,2.837777778,0.015555556,6919
4535,2,124,62,0.096774194,0,1.870967742,0,705
4536,6,183,30.5,0.12568306,0,1.213114754,0.010928962,735
4537,16,504,31.5,0.130952381,10.08730159,13.1547619,0.005952381,12365
4538,26,828,31.84615385,0.020531401,0,0.124396135,0,316
4539,29,1001,34.51724138,0.615384615,96.93806194,12.24675325,0.075924076,117194
4540,18,863,47.94444444,0.254924681,3.827346466,8.402085747,0.015063731,19480
4541,44,959,21.79545455,0.221063608,0.479666319,0.126173097,0.002085506,16826
4542,32,1206,37.6875,0,0,0.9013267,0.001658375,1089
4543,36,721,20.02777778,0.00554785,0,0.282940361,0.004160888,528
4544,27,652,24.14814815,0.015337423,0,3.780674847,0.007668712,2817
4545,21,425,20.23809524,0,0,1.790588235,0,761
4546,39,1008,25.84615385,1.796626984,79.75892857,13.38194444,0.155753968,284983
4547,1,49,49,0.469387755,0,8,0,1032
4548,10,374,37.4,2.06684492,0,10.94919786,0.363636364,24214
4549,87,3732,42.89655172,0.41505895,41.89255091,1.119239014,0.021168274,268388
4550,48,1677,34.9375,0.252832439,5.82647585,0.01013715,0.02444842,13438
4551,27,976,36.14814815,0.566598361,9.789959016,0,0.005122951,25417
4552,29,1148,39.5862069,0.257839721,4.700348432,3.957317073,0.018292683,19048
4553,9,432,48,0.416666667,8.99537037,0.303240741,0.018518519,5288
4554,27,1001,37.07407407,0.077922078,0,11.66433566,0.082917083,20354
4555,26,1036,39.84615385,0.001930502,0,8.124517375,0.003861004,8454
4556,59,2410,40.84745763,0.301244813,0,2.94813278,0.259751037,67304
4557,14,781,55.78571429,0.09603073,0,4.673495519,0.010243278,6170
4558,27,758,28.07407407,0.484168865,0,2.625329815,0.267810026,35874
4559,25,919,36.76,0,0,2.119695321,0.003264418,1951
4560,32,1116,34.875,0.08781362,0,1.172939068,0.044802867,15249
4561,15,568,37.86666667,0.144366197,0,0.725352113,0.007042254,1645
4562,25,907,36.28,0.004410143,0,0.324145535,0.001102536,316
4563,74,2192,29.62162162,0.59899635,0.417427007,3.252737226,1.061131387,117598
4564,10,561,56.1,0.303030303,0,2.486631016,0.019607843,3420
4565,3,211,70.33333333,0.023696682,0,1.099526066,0.018957346,706
4566,16,919,57.4375,0,0,2.958650707,0.001088139,2720
4567,19,379,19.94736842,0.263852243,0,17.176781,0.060686016,8214
4568,5,158,31.6,0.449367089,0,8,0.35443038,5953
4569,20,794,39.7,1.170025189,158.0579345,11.45843829,0.062972292,150975
4570,29,1415,48.79310345,0.235335689,8,1.412720848,0.00565371,48465
4571,38,1789,47.07894737,0.128004472,4.282280604,0.065958636,0.007825601,102750
4572,14,734,52.42857143,0.235694823,8.754768392,6.540871935,0.076294278,89587
4573,21,931,44.33333333,0.168635875,0,8.387755102,0.032223416,33313
4574,7,255,36.42857143,0.203921569,0,12.56470588,0.015686275,4587
4575,10,375,37.5,0.338666667,0,2.12,0.013333333,4341
4576,20,462,23.1,0.266233766,0,0.703463203,0.006493506,5771
4577,7,166,23.71428571,0,0,4.355421687,0,723
4578,19,614,32.31578947,0.021172638,0,0.871335505,0.008143322,3614
4579,17,705,41.47058824,0.017021277,0,0.709219858,0.00141844,640
4580,4,130,32.5,0,0,2.792307692,0,363
4581,25,760,30.4,0,0,0.371052632,0.002631579,284
4582,16,598,37.375,0,0,0.449832776,0,269
4583,6,171,28.5,0.152046784,0,1.233918129,0.005847953,931
4584,70,2476,35.37142857,0.641760905,87.48990307,6.791599354,0.006865913,295406
4585,23,653,28.39130435,0.163859112,57.47473201,0.817764165,0.001531394,41440
4586,7,248,35.42857143,0.487903226,37.99596774,10.22983871,0.572580645,14695
4587,14,406,29,0.019704433,12.48768473,1.445812808,0,5657
4588,38,1174,30.89473684,0.127768313,2.754684838,0.510221465,0.014480409,10548
4589,48,1116,23.25,0.893369176,1.305555556,10.16666667,0.142473118,96851
4590,36,447,12.41666667,0.706935123,0,8.134228188,0.214765101,6606
4591,42,1401,33.35714286,0.087080657,0,0.745895789,0.002855103,5761
4592,23,592,25.73913043,0,0,1.714527027,0.006756757,1019
4593,19,654,34.42105263,0.018348624,0,0.678899083,0.027522936,3465
4594,20,602,30.1,0,0,0.260797342,0,157
4595,21,756,36,0.113756614,0,0.191798942,0.001322751,1904
4596,14,147,10.5,1.360544218,3.040816327,4.319727891,0.360544218,2704
4597,21,1169,55.66666667,0.177074423,9.408041061,4.078699743,0.04704876,18240
4598,13,478,36.76923077,0.039748954,0,13.02719665,0.023012552,7441
4599,4,416,104,0.009615385,0,8.995192308,0.012019231,4906
4600,11,344,31.27272727,0.020348837,0,10.84883721,0.005813953,4237
4601,6,313,52.16666667,0.03514377,0,8.600638978,0.060702875,2713
4602,16,314,19.625,0.127388535,7.853503185,5.210191083,0.003184713,4814
4603,13,689,53,0.039187228,0,0.468795356,0.002902758,7653
4604,7,347,49.57142857,0,0,2.654178674,0.083573487,950
4605,10,367,36.7,0.130790191,0,0.901907357,0.010899183,2709
4606,4,157,39.25,0.057324841,0,5.146496815,0.01910828,2043
4607,10,385,38.5,0.005194805,0.002597403,7.893506494,0.064935065,3065
4608,11,436,39.63636364,0.103211009,0.002293578,1.360091743,0.002293578,1791
4609,21,757,36.04761905,0.141347424,0,4.178335535,0.01321004,6811
4610,35,1107,31.62857143,0.028906956,0,1.316169828,0.009033424,2054
4611,19,670,35.26315789,0.120895522,0,1.589552239,0.011940299,2524
4612,25,882,35.28,0.022675737,0,1.114512472,0.013605442,1622
4613,8,146,18.25,0.424657534,0,6.630136986,0.006849315,2526
4614,16,533,33.3125,0.058161351,0,1.718574109,0.003752345,1988
4615,15,454,30.26666667,0.059471366,0,1.407488987,0.004405286,1352
4616,20,743,37.15,0,0,0.616419919,0.009421265,465
4617,11,370,33.63636364,0.048648649,0,0.881081081,0.059459459,805
4618,11,350,31.81818182,0.008571429,0,0.802857143,0.017142857,288
4619,5,212,42.4,0,0,0.905660377,0.028301887,198
4620,35,1258,35.94285714,0.676470588,0.148648649,3.323529412,0.323529412,50522
4621,6,392,65.33333333,0.06377551,0,0.68622449,0,790
4622,10,341,34.1,0.826979472,11.60117302,0.941348974,0.011730205,13869
4623,31,1816,58.58064516,0,0,0.375,0.003303965,687
4624,23,904,39.30434783,0.048672566,0,0.655973451,0.001106195,1387
4625,5,124,24.8,0.362903226,0,1.790322581,0.266129032,4221
4626,6,305,50.83333333,0.809836066,0,0.53442623,0.003278689,9330
4627,57,1956,34.31578947,0.964723926,28.68762781,5.41206544,0.108384458,243348
4628,16,790,49.375,0.263291139,30.29620253,0.05443038,0.05443038,40358
4629,37,1851,50.02702703,0.09076175,3.089681253,6.31982712,0.007023231,29913
4630,27,1357,50.25925926,0.195283714,3.251289609,7.934414149,0.081061164,29671
4631,26,1117,42.96153846,0.117278424,2.551477171,0.109221128,0.005371531,6164
4632,25,1243,49.72,0.148833467,0.631536605,0,0.011263073,46416
4633,49,1780,36.32653061,0.80505618,0.076404494,1.855617978,0.136516854,134366
4634,14,590,42.14285714,0.003389831,0,3.094915254,0.022033898,1839
4635,26,1107,42.57692308,0.023486902,0,1.376693767,0.036133695,2940
4636,9,302,33.55555556,0,0,4.867549669,0.079470199,1494
4637,15,586,39.06666667,0,0,2.450511945,0.005119454,1439
4638,11,421,38.27272727,0.035629454,0,2.788598575,0.049881235,3581
4639,32,1083,33.84375,0.18744229,0,1.060941828,0.004616805,7497
4640,20,593,29.65,0,0,1.73693086,0.107925801,1094
4641,6,243,40.5,1.440329218,0,3.641975309,0.008230453,6482
4642,14,369,26.35714286,0.027100271,0,2.306233062,0.021680217,973
4643,17,443,26.05882353,0.002257336,0,1.595936795,0.009029345,711
4644,9,493,54.77777778,0.342799189,0,1.281947262,0,5403
4645,18,621,34.5,0,0,0.987117552,0.011272142,620
4646,20,582,29.1,0.003436426,0,1.0395189,0.001718213,679
4647,21,565,26.9047619,0.097345133,0,0.902654867,0.014159292,1440
4648,21,577,27.47619048,0,0,0.824956672,0,476
4649,14,490,35,0,0,0.916326531,0.004081633,451
4650,19,709,37.31578947,0.033850494,0,0.617771509,0.011283498,1783
4651,19,562,29.57894737,0.021352313,0,0.754448399,0.008896797,624
4652,17,522,30.70588235,0.005747126,0,0.785440613,0.003831418,658
4653,23,568,24.69565217,0,0,0.572183099,0.01056338,331
4654,19,383,20.15789474,0,0,0.838120104,0,321
4655,8,317,39.625,0.164037855,0,0.974763407,0.012618297,1763
4656,8,315,39.375,0.050793651,0,0.961904762,0.012698413,4492
4657,6,187,31.16666667,0.010695187,0,1.465240642,0.802139037,471
4658,20,546,27.3,0,0,0.450549451,0.001831502,247
4659,15,498,33.2,0,0,0.455823293,0.002008032,228
4660,6,197,32.83333333,0,0,1.015228426,0,200
4661,14,425,30.35714286,0.007058824,0,0.28,0.051764706,186
4662,12,425,35.41666667,0,0,0.247058824,0.004705882,107
4663,43,1625,37.79069767,0.005538462,0,1.167384615,0.003692308,12284
4664,38,1065,28.02631579,0,0,0.536150235,0.001877934,573
4665,35,1178,33.65714286,0.016977929,0,6.118845501,0.004244482,14054
4666,33,1420,43.03030303,0.064788732,0,1.151408451,0.001408451,4520
4667,45,837,18.6,0.005973716,0,1.016726404,0.002389486,947
4668,34,594,17.47058824,0.351851852,0,0.356902357,0.042087542,3658
4669,44,1198,27.22727273,0.008347245,0,8.39148581,0.005843072,14408
4670,6,250,41.66666667,0,0,6.856,0.024,1720
4671,20,901,45.05,0.011098779,0,0.930077691,0,2761
4672,6,245,40.83333333,0.502040816,0,0.559183673,0.004081633,3750
4673,47,1239,26.36170213,0.402744149,136.7925747,16.95560936,0.216303471,209947
4674,53,2073,39.11320755,0.229136517,16.14857694,2.068499759,0.004823927,78961
4675,37,905,24.45945946,0.283977901,17,0.429834254,1.270718232,24215
4676,16,635,39.6875,0.061417323,4.412598425,0,0,3151
4677,24,723,30.125,0.266943292,2.233748271,5.520055325,0.825726141,9557
4678,13,310,23.84615385,0.24516129,4.380645161,0.983870968,0,4234
4679,63,4211,66.84126984,0.03324626,0,3.131322726,0.010211351,17692
4680,46,1510,32.82608696,0.299337748,0,5.154304636,3.382781457,34720
4681,15,276,18.4,0.061594203,0,14.69927536,0,5371
4682,17,505,29.70588235,0.128712871,0,4.667326733,0.047524752,4050
4683,3,54,18,0,0,15.55555556,0,840
4684,29,576,19.86206897,1.743055556,0,1.284722222,0.022569444,34630
4685,11,291,26.45454545,0.615120275,0,2.285223368,1.213058419,43503
4686,6,167,27.83333333,0.161676647,0,2.425149701,0.041916168,651
4687,31,849,27.38709677,0.08598351,0,0.318021201,0.004711425,6668
4688,4,110,27.5,0.027272727,0,1.790909091,0.918181818,326
4689,41,1350,32.92682927,0.067407407,12.93185185,0.277037037,0.001481481,17834
4690,27,925,34.25925926,0.122162162,7.722162162,0,0.001081081,10705
4691,16,857,53.5625,0,0,0.351225204,0.002333722,303
4692,25,1305,52.2,0.009195402,0,0.08045977,0,1218
4693,32,1204,37.625,0.984219269,16.0589701,1.90282392,0.02076412,60026
4694,20,524,26.2,0.038167939,0,6.322519084,0.958015267,3965
4695,33,795,24.09090909,0.018867925,0,1.631446541,0.352201258,2073
4696,30,1630,54.33333333,0.036196319,0,0.741104294,0.001226994,3097
4697,52,949,18.25,0.51317176,0,0.471022129,0.048472076,7807
4698,60,1645,27.41666667,0.204863222,0,0.069908815,0.000607903,11859
4699,34,1268,37.29411765,0.112776025,0,0.077287066,0.001577287,2047
4700,39,1571,40.28205128,0.283895608,0,8.14513049,0.017823043,142540
4701,6,293,48.83333333,0.030716724,9.890784983,0,0,2898
4702,6,230,38.33333333,0.191304348,9.52173913,0,0,3306
4703,15,491,32.73333333,0.079429735,2.395112016,3.295315682,0.010183299,3345
4704,6,202,33.66666667,0.331683168,5.732673267,0,0.217821782,1836
4705,15,649,43.26666667,0.083204931,0,1.593220339,0.009244992,2909
4706,30,778,25.93333333,0.001285347,0,0.829048843,0.093830334,744
4707,10,289,28.9,0.110726644,0,1.948096886,0,7849
4708,7,176,25.14285714,0.534090909,0,2.397727273,0.102272727,2470
4709,5,271,54.2,0,0,0.782287823,0.007380074,214
4710,3,168,56,0.101190476,0,0.898809524,0.047619048,342
4711,4,190,47.5,1.157894737,0,0.378947368,4.478947368,6780
4712,78,4207,53.93589744,1.988115046,10.62086998,4.064416449,0.009507963,247685
4713,82,1598,19.48780488,0.439299124,12.97747184,0.078848561,0.059449312,110049
4714,20,305,15.25,1.324590164,65.92786885,4.636065574,0.016393443,24862
4715,23,1132,49.2173913,0.048586572,10.3524735,0.026501767,0,20435
4716,80,2704,33.8,0.681213018,3.276257396,1.480029586,0.073964497,138749
4717,44,1454,33.04545455,0.279229711,4.533700138,5.013755158,0.059834938,42151
4718,27,710,26.2962963,0.184507042,7.391549296,0.273239437,0.005633803,22682
4719,61,2816,46.16393443,0.304332386,1.331321023,1.234375,0.306107955,123019
4720,20,773,38.65,0.04915912,3.583441138,0.098318241,0.001293661,12937
4721,6,312,52,0.192307692,7.519230769,2.125,0.009615385,7906
4722,26,1115,42.88461538,0.062780269,1.598206278,2.055605381,0.001793722,15008
4723,12,481,40.08333333,0.093555094,0.062370062,9.609147609,0.020790021,6446
4724,9,181,20.11111111,0.033149171,0.066298343,1.933701657,0.060773481,379
4725,110,3669,33.35454545,0.765058599,0,11.12537476,1.319978196,649389
4726,39,1319,33.82051282,0.298711145,0,8.252463988,0.075056861,42440
4727,37,796,21.51351351,0.930904523,0,11.84296482,1.874371859,23905
4728,16,598,37.375,0.055183946,0,11.6270903,0.008361204,7845
4729,10,390,39,0.602564103,0,17.01025641,0.712820513,37550
4730,35,1498,42.8,0.002670227,0,3.23364486,0.000667557,4851
4731,39,1126,28.87179487,0.088809947,0,4.279751332,0.006216696,15192
4732,13,399,30.69230769,0.571428571,0,9.671679198,0.794486216,41714
4733,19,595,31.31578947,0.016806723,0,4.186554622,0.060504202,2548
4734,51,1247,24.45098039,0.139534884,0,1.689655172,0.01042502,6060
4735,68,1515,22.27941176,0.099009901,0,1.297029703,0.002640264,53973
4736,47,714,15.19148936,0.456582633,0,2.725490196,0.014005602,16236
4737,42,1948,46.38095238,0.108316222,0,0.932238193,0.048767967,7558
4738,23,898,39.04347826,0.763919822,0,1.577951002,3.64922049,21561
4739,29,1121,38.65517241,0,0,1.218554862,0.000892061,1367
4740,11,507,46.09090909,0.035502959,0,2.285996055,0.003944773,7916
4741,48,2001,41.6875,0.058470765,0,0.562718641,0.022988506,20681
4742,14,428,30.57142857,0.002336449,0,2.525700935,0,1085
4743,48,1199,24.97916667,0.143452877,0,0.89324437,0.00500417,24842
4744,12,606,50.5,0.028052805,0,1.721122112,0.00330033,7367
4745,32,801,25.03125,0.001248439,0,1.302122347,0,1043
4746,13,460,35.38461538,1.380434783,0,2.226086957,6.404347826,20255
4747,27,509,18.85185185,0.066797642,0,1.956777996,0.003929273,2310
4748,4,251,62.75,0.003984064,0,3.952191235,0,998
4749,12,596,49.66666667,0.233221477,0,1.590604027,0.092281879,5869
4750,50,634,12.68,0.082018927,0,1.291798107,0.001577287,4063
4751,34,1067,31.38235294,0.129334583,0,0.571696345,0.001874414,16101
4752,27,872,32.2962963,0.378440367,0,0.493119266,0.01146789,36793
4753,13,232,17.84615385,2.193965517,0,1.607758621,7.107758621,9155
4754,22,1127,51.22727273,0.253771074,0,0.330967169,0.007985803,8716
4755,7,331,47.28571429,0.18429003,0,1.036253776,0.003021148,1482
4756,1,54,54,0,0,6.166666667,0,333
4757,13,486,37.38461538,0.133744856,0,0.670781893,0.002057613,10697
4758,2,60,30,0,0,3.566666667,0.033333333,216
4759,30,903,30.1,0.03654485,0,0.234772979,0.002214839,5947
4760,25,1233,49.32,0.00892133,0,0.160583942,0.00081103,1279
4761,26,1042,40.07692308,0,0,0.142994242,0,149
4762,30,1141,38.03333333,0.001752848,0,0.127957932,0.000876424,219
4763,36,1520,42.22222222,0.020394737,0,0.088815789,0.000657895,961
4764,24,883,36.79166667,0,0,0.151755379,0.001132503,135
4765,22,460,20.90909091,0.054347826,0,0.273913043,0,2916
4766,2,94,47,0.457446809,0,1.223404255,0.021276596,613
4767,46,1677,36.45652174,0.006559332,0,0.548002385,0,9860
4768,19,633,33.31578947,0.058451817,0,0.52764613,0.003159558,12881
4769,31,1309,42.22580645,0.242933537,0,4.553857907,0.003055768,121837
4770,19,638,33.57894737,0.111285266,0,0.865203762,0.003134796,7701
4771,51,1694,33.21568627,0.054309327,0,0.083234947,0.000590319,10841
4772,12,279,23.25,0.878136201,30.46594982,4.275985663,0.043010753,32526
4773,14,635,45.35714286,1.006299213,7.763779528,0.524409449,0.004724409,20689
4774,14,204,14.57142857,0.171568627,7.083333333,3.156862745,0.009803922,3325
4775,38,892,23.47368421,0.115470852,0,3.560538117,0.004484305,5630
4776,20,787,39.35,0.491740788,0,1.843710292,0.002541296,13168
4777,5,130,26,0.2,0,7.946153846,0.007692308,2941
4778,18,690,38.33333333,0.815942029,0,1.455072464,0.110144928,41740
4779,3,127,42.33333333,1.173228346,0,17.01574803,0.385826772,7941
4780,5,129,25.8,0.620155039,247.5193798,12.89147287,0.07751938,33859
4781,16,473,29.5625,0.718816068,18.68710359,3.704016913,0.369978858,19732
4782,20,493,24.65,0.334685598,17.5841785,10.26977688,0.040567951,15425
4783,106,3175,29.95283019,0.218582677,1.676220472,6.368188976,0.091653543,113560
4784,20,370,18.5,1.048648649,3.675675676,9.940540541,0.110810811,21109
4785,4,106,26.5,0.283018868,1.735849057,3.594339623,0.018867925,1136
4786,12,534,44.5,0.014981273,0,12.02059925,0.024344569,6542
4787,12,360,30,0.483333333,0,12.94722222,0.122222222,7097
4788,8,263,32.875,0,0,12.55893536,0.007604563,3305
4789,8,232,29,0,0,14.23275862,0.004310345,3303
4790,8,362,45.25,0.052486188,0,7.339779006,0.041436464,5897
4791,6,249,41.5,0.096385542,0,10.4497992,0.100401606,8576
4792,38,1392,36.63157895,0.966954023,0,1.670258621,0.060344828,41895
4793,3,147,49,0.700680272,0,14.75510204,0.020408163,5021
4794,12,494,41.16666667,0.71659919,0,2.927125506,0.020242915,12490
4795,8,226,28.25,0,0,6.199115044,0.017699115,1405
4796,17,703,41.35294118,0,0,1.761024182,0.007112376,1243
4797,13,556,42.76923077,0.017985612,0,1.854316547,0.10971223,1322
4798,20,829,41.45,0,0,1.17973462,0.033775633,1006
4799,7,287,41,0.574912892,0,3.146341463,0.041811847,3485
4800,22,812,36.90909091,0.193349754,0,0.92364532,0.06773399,5004
4801,16,558,34.875,0.001792115,0,1.209677419,0.012544803,682
4802,5,146,29.2,0,0,4.301369863,0.006849315,629
4803,16,567,35.4375,0,0,1.038800705,0.015873016,598
4804,10,255,25.5,0,0,2.137254902,0.741176471,734
4805,20,656,32.8,0.114329268,0,0.74847561,0.004573171,1425
4806,12,408,34,0.029411765,0,1.18872549,0.046568627,769
4807,15,502,33.46666667,0,0,0.80876494,0.003984064,408
4808,18,409,22.72222222,0.002444988,0,0.987775061,0.009779951,408
4809,16,411,25.6875,0,0,0.97810219,0,402
4810,11,410,37.27272727,0,0,0.924390244,0.219512195,469
4811,12,347,28.91666667,0,0,0.867435159,0,301
4812,5,156,31.2,0,0,1.846153846,0.032051282,293
4813,3,50,16.66666667,0.62,0,5.16,0.04,475
4814,9,407,45.22222222,0.012285012,0,0.57985258,0,453
4815,7,240,34.28571429,0.016666667,0,0.979166667,0.020833333,339
4816,14,380,27.14285714,0.002631579,0,0.613157895,0.044736842,252
4817,6,153,25.5,0.026143791,0,1.274509804,0.150326797,308
4818,9,210,23.33333333,0,0,0.866666667,0.00952381,184
4819,6,230,38.33333333,0,0,0.573913043,0,132
4820,10,277,27.7,0.072202166,0,0.458483755,0.014440433,256
4821,6,119,19.83333333,0,0,1.058823529,0.050420168,132
4822,2,114,57,0.096491228,349.4385965,0,0.00877193,39837
4823,3,67,22.33333333,1.537313433,119.2238806,0,0,8069
4824,7,269,38.42857143,0.390334572,0,1.486988848,0.011152416,5304
4825,28,1451,51.82142857,0.394900069,22.05099931,3.427291523,0.010337698,49107
4826,8,315,39.375,0.653968254,55.77142857,0.301587302,0.13015873,21127
4827,31,1373,44.29032258,1.034959942,6.198834669,0.050983248,0.008739985,55761
4828,29,1215,41.89655172,0.091358025,6.807407407,2.81399177,0.038683128,22609
4829,18,834,46.33333333,0.309352518,8.023980815,0.467625899,0.040767386,26449
4830,41,1382,33.70731707,1.994934877,2.821997106,6.285817656,0.013024602,117472
4831,34,1606,47.23529412,0.052926526,1.836861768,0,0.00498132,3547
4832,34,1571,46.20588235,0.506047104,1.441756843,0.810311903,0.063653724,78829
4833,17,903,53.11764706,0.218161683,2.022148394,5.395348837,0.119601329,27162
4834,37,1628,44,0.221130221,0.476658477,0.846437346,0.009213759,18291
4835,49,1902,38.81632653,0.196635121,0.246056782,0.763932702,0.009989485,79492
4836,10,187,18.7,0.35828877,1.967914439,0.187165775,0.005347594,4722
4837,4,104,26,3.798076923,2.221153846,2.990384615,1.413461538,8735
4838,52,2147,41.28846154,0.200745226,0,4.904517932,0.013972986,35397
4839,47,2256,48,0.098847518,0,2.214539007,0.033244681,95527
4840,35,1082,30.91428571,0.049907579,0,4.331792976,0.000924214,5973
4841,48,1573,32.77083333,0.542275906,0,2.936427209,0.004450095,199297
4842,16,333,20.8125,0.897897898,0,10.38738739,0.786786787,61153
4843,10,584,58.4,0.268835616,0,5.571917808,0.053082192,124989
4844,11,523,47.54545455,0.022944551,0,4.502868069,0.015296367,2739
4845,6,264,44,0.09469697,0,8.143939394,0.022727273,5798
4846,19,963,50.68421053,0.160955348,0,2.08411215,0.087227414,8871
4847,18,820,45.55555556,0.014634146,0,2.236585366,0.014634146,8906
4848,31,1860,60,0.005913978,0,0.927956989,0.005913978,2213
4849,10,475,47.5,0.08,0,2.825263158,0,2615
4850,31,1492,48.12903226,0.752680965,0,0.892091153,0.010723861,28954
4851,17,438,25.76470588,0.207762557,0,2.675799087,0.111872146,12632
4852,23,1320,57.39130435,0.056818182,0,0.471969697,0.000757576,1850
4853,30,1415,47.16666667,0.001413428,0,0.43745583,0.007067138,629
4854,16,677,42.3125,0.324963072,0,0.82422452,0.029542097,39139
4855,12,638,53.16666667,0.012539185,0,0.849529781,0.028213166,766
4856,8,280,35,0.317857143,0,1.632142857,0.014285714,3110
4857,10,473,47.3,0.010570825,0,0.416490486,0.006342495,395
4858,32,1289,40.28125,0.013188518,0,0.145849496,0.000775795,298
4859,4,222,55.5,0.013513514,0,0.765765766,0.022522523,276
4860,17,603,35.47058824,0.174129353,0,0.270315091,0,40542
4861,14,556,39.71428571,0.25,0,0.239208633,0,3958
4862,8,185,23.125,0,0,0.589189189,0.313513514,167
4863,28,1378,49.21428571,0.038461538,0,0.074746009,0.009433962,1754
4864,2,63,31.5,0,0,1.571428571,0.079365079,104
4865,33,832,25.21212121,0.007211538,0,0.689903846,0.004807692,909
4866,6,177,29.5,0,0,0.672316384,0,119
4867,20,500,25,0.03,2.312,0.252,0,1428
4868,48,1199,24.97916667,0.420350292,0,7.597998332,0.020850709,24521
4869,20,534,26.7,0.230337079,0,11.56367041,0.011235955,14444
4870,10,288,28.8,0.378472222,0,6.677083333,0,5954
4871,25,935,37.4,0,0,0.970053476,0,907
4872,18,274,15.22222222,0.233576642,0,1.375912409,0.003649635,1697
4873,37,1212,32.75675676,0.027227723,0,0.29620462,0.000825083,10139
4874,28,374,13.35714286,0.098930481,0,0.863636364,0,1393
4875,8,265,33.125,0.011320755,0,1.20754717,0.003773585,329
4876,8,164,20.5,0.018292683,0,0.652439024,0,112
4877,6,196,32.66666667,1.673469388,0,5.306122449,16.96428571,13382
4878,6,277,46.16666667,0.353790614,0,2.032490975,0.0433213,5691
4879,34,1500,44.11764706,0.097333333,9.593333333,1.549333333,0.128,20646
4880,58,3761,64.84482759,0.140122308,3.813613401,0.238500399,0.006913055,78782
4881,5,163,32.6,0.17791411,0.104294479,1.656441718,0.024539877,2175
4882,25,1145,45.8,0,0,0.24279476,0.000873362,279
4883,39,1107,28.38461538,0.022583559,0,0.101174345,0,2211
4884,35,1432,40.91428571,0.309357542,0,5.217178771,0.013268156,49765
4885,42,1854,44.14285714,0,0,1.885652643,0.005933118,3507
4886,29,871,30.03448276,0.004592423,0,1.850746269,0.001148106,1613
4887,3,123,41,0.853658537,11.56097561,2.219512195,0,12142
4888,4,127,31.75,0.708661417,0,2.535433071,0.015748031,10349
4889,34,2057,60.5,0,0,0.069032572,0,142
4890,33,962,29.15151515,0.25987526,54.91060291,0,0.002079002,59970
4891,13,673,51.76923077,0.653789004,27.92570579,2.600297177,0.005943536,26643
4892,3,200,66.66666667,0.59,19.525,0,0.02,7840
4893,45,2395,53.22222222,0.229227557,0.03006263,4.537787056,0.019206681,23949
4894,9,407,45.22222222,0.44963145,0,4.872235872,0.058968059,5690
4895,32,1093,34.15625,0.003659652,0,0.357731016,0.028362306,464
4896,3,75,25,0.32,7.68,1.106666667,0,1015
4897,33,817,24.75757576,0.455324357,0,12.02325581,0.089351285,18758
4898,24,619,25.79166667,0.022617124,0,2.095315024,0,2472
4899,2,45,22.5,0,0,5.866666667,0,264
4900,43,1569,36.48837209,0.000637349,0,0.157425112,0,247
4901,40,1343,33.575,0.022338049,0,0.08637379,0,1245
4902,54,1709,31.64814815,0.516676419,0,1.442363956,0.000585138,21173
4903,38,1023,26.92105263,0,0,0.276637341,0.000977517,284
4904,33,934,28.3030303,0.592077088,4.46359743,2.740899358,0.019271949,29593
4905,11,446,40.54545455,0.107623318,53.16143498,0,0,24015
4906,10,441,44.1,0,0,31.02721088,0.056689342,13708
4907,8,379,47.375,0.329815303,37.43007916,6.992084433,0.09762533,17748
4908,31,1182,38.12903226,0.365482234,4.528764805,9.192893401,0.656514382,58613
